LocationType,Location,TimeFrame,DataFormat,Data
State,Wyoming,2008,Number,667
State,Wyoming,2007,Percent,0.091
State,Wyoming,2007,Number,720
State,Wyoming,2006,Number,682
State,Wyoming,2006,Percent,0.089
State,Wyoming,2005,Number,621
State,Wyoming,2005,Percent,0.086
State,Wyoming,2004,Number,588
State,Wyoming,2004,Percent,0.086
State,Wyoming,2003,Percent,0.089
State,Wyoming,2003,Number,597
State,Wyoming,2002,Percent,0.084
State,Wyoming,2002,Number,553
State,Wyoming,2001,Percent,0.083
State,Wyoming,2001,Number,510
State,Wyoming,2000,Number,516
State,Wyoming,2000,Percent,0.083
State,Wyoming,1999,Number,512
State,Wyoming,1999,Percent,0.084
State,Wyoming,1998,Percent,0.089
State,Wyoming,1998,Number,557
State,Wyoming,1997,Percent,0.09
State,Wyoming,1997,Number,572
State,Wyoming,1996,Percent,0.084
State,Wyoming,1996,Number,529
State,Wyoming,1995,Number,465
State,Wyoming,1995,Percent,0.074
State,Wyoming,1994,Number,564
State,Wyoming,1994,Percent,0.088
State,Wyoming,1993,Number,478
State,Wyoming,1993,Percent,0.073
State,Wyoming,1992,Percent,0.073
State,Wyoming,1992,Number,491
State,Wyoming,1991,Percent,0.07
State,Wyoming,1991,Number,469
State,Wyoming,1990,Number,515
State,Wyoming,1990,Percent,0.074
Territory,Puerto Rico,1990,Percent,N.A.
Territory,Puerto Rico,1990,Number,N.A.
Territory,Puerto Rico,1991,Number,N.A.
Territory,Puerto Rico,1991,Percent,N.A.
Territory,Puerto Rico,1992,Number,N.A.
Territory,Puerto Rico,1992,Percent,N.A.
Territory,Puerto Rico,1993,Percent,N.A.
Territory,Puerto Rico,1993,Number,N.A.
Territory,Puerto Rico,1994,Percent,0.099
Territory,Puerto Rico,1994,Number,6353
Territory,Puerto Rico,1995,Percent,0.101
Territory,Puerto Rico,1995,Number,6428
Territory,Puerto Rico,1996,Number,6569
Territory,Puerto Rico,1996,Percent,0.104
Territory,Puerto Rico,1997,Number,6830
Territory,Puerto Rico,1997,Percent,0.107
Territory,Puerto Rico,1998,Number,6600
Territory,Puerto Rico,1998,Percent,0.109
Territory,Puerto Rico,1999,Percent,0.114
Territory,Puerto Rico,1999,Number,6789
Territory,Puerto Rico,2000,Percent,0.108
Territory,Puerto Rico,2000,Number,6399
Territory,Puerto Rico,2001,Number,6264
Territory,Puerto Rico,2001,Percent,0.112
Territory,Puerto Rico,2002,Number,6039
Territory,Puerto Rico,2002,Percent,0.115
Territory,Puerto Rico,2003,Number,5815
Territory,Puerto Rico,2003,Percent,0.115
Territory,Puerto Rico,2004,Percent,0.115
Territory,Puerto Rico,2004,Number,5856
Territory,Puerto Rico,2005,Percent,0.128
Territory,Puerto Rico,2005,Number,6470
Territory,Puerto Rico,2006,Percent,0.13
Territory,Puerto Rico,2006,Number,6316
Territory,Puerto Rico,2007,Number,5784
Territory,Puerto Rico,2007,Percent,0.124
Territory,Puerto Rico,2008,Number,5687
Territory,Puerto Rico,2013,Percent,0.105
Territory,Puerto Rico,2013,Number,3846
Territory,Puerto Rico,2008,Percent,0.125
Territory,Puerto Rico,2018,Number,2212
Territory,Puerto Rico,2018,Percent,0.103
Territory,Puerto Rico,2009,Number,5525
Territory,Puerto Rico,2009,Percent,0.124
Territory,Puerto Rico,2010,Percent,0.126
Territory,Puerto Rico,2010,Number,5304
Territory,Puerto Rico,2015,Number,3282
Territory,Puerto Rico,2015,Percent,0.105
Territory,Puerto Rico,2020,Percent,0.102
Territory,Puerto Rico,2020,Number,1921
Territory,Puerto Rico,2011,Percent,0.125
Territory,Puerto Rico,2011,Number,5119
Territory,Puerto Rico,2014,Percent,0.108
Territory,Puerto Rico,2014,Number,3713
Territory,Puerto Rico,2012,Number,4501
Territory,Puerto Rico,2012,Percent,0.116
Territory,Puerto Rico,2016,Number,2885
Territory,Puerto Rico,2016,Percent,0.102
Territory,Puerto Rico,2019,Percent,0.101
Territory,Puerto Rico,2019,Number,2054
Territory,Puerto Rico,2017,Percent,0.105
Territory,Puerto Rico,2017,Number,2556
Territory,Puerto Rico,2021,Number,2030
Territory,Puerto Rico,2021,Percent,0.105
Territory,Virgin Islands,2021,Number,74
Territory,Virgin Islands,2021,Percent,0.084
Territory,Virgin Islands,2017,Number,N.A.
Territory,Virgin Islands,2017,Percent,N.A.
Territory,Virgin Islands,2019,Percent,N.A.
Territory,Virgin Islands,2019,Number,N.A.
Territory,Virgin Islands,2016,Percent,0.099
Territory,Virgin Islands,2016,Number,92
Territory,Virgin Islands,2014,Number,N.A.
Territory,Virgin Islands,2014,Percent,N.A.
Territory,Virgin Islands,2011,Number,152
Territory,Virgin Islands,2011,Percent,0.104
Territory,Virgin Islands,2012,Percent,0.096
Territory,Virgin Islands,2012,Number,133
Territory,Virgin Islands,2020,Percent,0.102
Territory,Virgin Islands,2020,Number,82
Territory,Virgin Islands,2015,Number,114
Territory,Virgin Islands,2015,Percent,0.092
Territory,Virgin Islands,2010,Number,141
Territory,Virgin Islands,2010,Percent,0.09
Territory,Virgin Islands,2009,Percent,0.095
Territory,Virgin Islands,2009,Number,159
Territory,Virgin Islands,2018,Number,N.A.
Territory,Virgin Islands,2018,Percent,N.A.
Territory,Virgin Islands,2013,Number,S
Territory,Virgin Islands,2013,Percent,S
Territory,Virgin Islands,2008,Number,164
Territory,Virgin Islands,2008,Percent,0.092
Territory,Virgin Islands,2007,Percent,0.117
Territory,Virgin Islands,2007,Number,198
Territory,Virgin Islands,2006,Number,175
Territory,Virgin Islands,2006,Percent,0.104
Territory,Virgin Islands,2005,Percent,0.112
Territory,Virgin Islands,2005,Number,178
Territory,Virgin Islands,2004,Number,179
Territory,Virgin Islands,2004,Percent,0.114
Territory,Virgin Islands,2003,Percent,0.108
Territory,Virgin Islands,2003,Number,164
Territory,Virgin Islands,2002,Number,193
Territory,Virgin Islands,2002,Percent,0.118
Territory,Virgin Islands,2001,Percent,0.097
Territory,Virgin Islands,2001,Number,161
Territory,Virgin Islands,2000,Number,142
Territory,Virgin Islands,2000,Percent,0.091
Territory,Virgin Islands,1999,Percent,0.101
Territory,Virgin Islands,1999,Number,168
Territory,Virgin Islands,1998,Number,165
Territory,Virgin Islands,1998,Percent,0.092
Territory,Virgin Islands,1997,Percent,0.081
Territory,Virgin Islands,1997,Number,164
Territory,Virgin Islands,1996,Number,142
Territory,Virgin Islands,1996,Percent,0.075
Territory,Virgin Islands,1995,Percent,0.094
Territory,Virgin Islands,1995,Number,194
Territory,Virgin Islands,1994,Number,201
Territory,Virgin Islands,1994,Percent,0.084
Territory,Virgin Islands,1993,Percent,N.A.
Territory,Virgin Islands,1993,Number,N.A.
Territory,Virgin Islands,1992,Number,N.A.
Territory,Virgin Islands,1992,Percent,N.A.
Territory,Virgin Islands,1991,Percent,N.A.
Territory,Virgin Islands,1991,Number,N.A.
Territory,Virgin Islands,1990,Number,N.A.
Territory,Virgin Islands,1990,Percent,N.A.
